Result,Result Count,Machine,Materials
COLORED_ENDER_CHEST_SMALL_14_7_12,1,ancient_altar,"{'Red Wool': 1, 'Gray Wool': 1, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_7_12,1,ancient_altar,"{'Red Wool': 1, 'Gray Wool': 1, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_7_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_7_13,1,ancient_altar,"{'Red Wool': 1, 'Gray Wool': 1, 'Green Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_7_13,1,ancient_altar,"{'Red Wool': 1, 'Gray Wool': 1, 'Green Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_7_13': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_7_14,1,ancient_altar,"{'Red Wool': 2, 'Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_7_14,1,ancient_altar,"{'Red Wool': 2, 'Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_7_14': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_7_15,1,ancient_altar,"{'Red Wool': 1, 'Gray Wool': 1, 'Black Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_7_15,1,ancient_altar,"{'Red Wool': 1, 'Gray Wool': 1, 'Black Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_7_15': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_0,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'White Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_0,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'White Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_0': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_1,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Orange Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_1,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Orange Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_1': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_2,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Magenta Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_2,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Magenta Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_2': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_3,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Light Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_3,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Light Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_3': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_4,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Yellow Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_4,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Yellow Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_4': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_5,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Lime Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_5,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Lime Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_5': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_6,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Pink Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_6,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Pink Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_6': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_7,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_7,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_7': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_8,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 2, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_8,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 2, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_8': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_9,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Cyan Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_9,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Cyan Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_9': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_10,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Purple Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_10,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Purple Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_10': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_11,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_11,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_11': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_12,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_12,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_13,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Green Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_13,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Green Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_13': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_14,1,ancient_altar,"{'Red Wool': 2, 'Light Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_14,1,ancient_altar,"{'Red Wool': 2, 'Light Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_14': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_8_15,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Black Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_8_15,1,ancient_altar,"{'Red Wool': 1, 'Light Gray Wool': 1, 'Black Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_8_15': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_0,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'White Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_0,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'White Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_0': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_1,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Orange Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_1,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Orange Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_1': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_2,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Magenta Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_2,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Magenta Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_2': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_3,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Light Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_3,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Light Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_3': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_4,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Yellow Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_4,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Yellow Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_4': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_5,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Lime Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_5,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Lime Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_5': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_6,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Pink Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_6,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Pink Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_6': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_7,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_7,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_7': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_8,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Light Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_8,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Light Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_8': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_9,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 2, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_9,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 2, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_9': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_10,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Purple Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_10,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Purple Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_10': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_11,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_11,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_11': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_12,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_12,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_13,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Green Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_13,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Green Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_13': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_14,1,ancient_altar,"{'Red Wool': 2, 'Cyan Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_14,1,ancient_altar,"{'Red Wool': 2, 'Cyan Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_14': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_9_15,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Black Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_9_15,1,ancient_altar,"{'Red Wool': 1, 'Cyan Wool': 1, 'Black Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_9_15': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_0,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'White Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_0,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'White Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_0': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_1,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Orange Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_1,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Orange Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_1': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_2,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Magenta Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_2,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Magenta Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_2': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_3,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Light Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_3,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Light Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_3': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_4,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Yellow Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_4,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Yellow Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_4': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_5,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Lime Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_5,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Lime Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_5': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_6,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Pink Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_6,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Pink Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_6': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_7,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_7,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_7': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_8,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Light Gray Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_8,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Light Gray Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_8': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_9,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Cyan Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_9,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Cyan Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_9': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_10,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 2, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_10,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 2, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_10': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_11,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Blue Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_11,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Blue Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_11': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_12,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Brown Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_12,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Brown Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_12': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_13,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Green Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
COLORED_ENDER_CHEST_BIG_14_10_13,1,ancient_altar,"{'Red Wool': 1, 'Purple Wool': 1, 'Green Wool': 1, 'WITHER_PROOF_OBSIDIAN': 2, 'COLORED_ENDER_CHEST_SMALL_14_10_13': 1, 'ANCIENT_RUNE_ENDER': 2, 'GOLD_24K': 1}"
COLORED_ENDER_CHEST_SMALL_14_10_14,1,ancient_altar,"{'Red Wool': 2, 'Purple Wool': 1, 'Obsidian': 3, 'Chest': 1, 'ANCIENT_RUNE_ENDER': 2}"
